19.969788519637458, 2.1590909090909065
22.990936555891242, 3.0681818181818166
25.18126888217522, 6.136363636363637
24.954682779456196, 4.147727272727273
24.954682779456196, 4.65909090909091
27.145015105740182, 4.772727272727273
30.090634441087612, 3.6363636363636367
29.86404833836858, 5.170454545454543
31.072507552870082, 5.511363636363633
30.015105740181266, 6.136363636363637
33.413897280966765, 6.93181818181818
34.01812688821752, 6.875
53.0513595166163, 24.715909090909086
48.06646525679757, 23.011363636363633
47.00906344410876, 20.909090909090907
47.53776435045316, 16.704545454545457
46.02719033232627, 15.852272727272727
45.95166163141994, 13.636363636363633
44.96978851963746, 12.613636363636363
44.96978851963746, 11.590909090909093
42.93051359516616, 13.238636363636363
43.30815709969788, 12.15909090909091
43.081570996978854, 10.965909090909093
41.117824773413886, 11.022727272727273
41.117824773413886, 9.659090909090907
40.51359516616314, 9.43181818181818
37.34138972809667, 9.43181818181818
37.039274924471286, 9.147727272727273
36.88821752265861, 8.295454545454547
35.98187311178248, 6.704545454545453
35.98187311178248, 6.761363636363637
34.546827794561935, 8.011363636363637
36.359516616314195, 7.84090909090909
36.359516616314195, 7.84090909090909
35.830815709969784, 7.78409090909091
